DateTime_WF_NY_2020,WaterFlux
05/31/2020 19:46,-469.589830510999
05/31/2020 20:01,-473.670482191348
05/31/2020 20:16,-448.573331174664
05/31/2020 20:31,-424.170097225876
05/31/2020 20:46,-391.026384027249
05/31/2020 21:01,-368.115782144634
05/31/2020 21:16,-318.10062205572
05/31/2020 21:31,-278.497580435762
05/31/2020 21:46,-221.530837029431
05/31/2020 22:01,-165.575240053124
05/31/2020 22:16,-101.272864958654
05/31/2020 22:31,-37.4364241834381
05/31/2020 22:46,17.1930299986849
05/31/2020 23:01,72.0042973557211
05/31/2020 23:16,145.682638276228
05/31/2020 23:31,192.648660013099
05/31/2020 23:46,249.837853793026
06/01/2020 00:01,298.898599442479
06/01/2020 00:16,339.685887111313
06/01/2020 00:31,381.614007157388
06/01/2020 00:46,405.232981496673
06/01/2020 01:01,429.503941912094
06/01/2020 01:16,454.457477111474
06/01/2020 01:31,469.978592028101
06/01/2020 01:46,485.861386808584
06/01/2020 02:01,481.332921755728
06/01/2020 02:16,455.458265246065
06/01/2020 02:31,449.781320639012
06/01/2020 02:46,401.014053404707
06/01/2020 03:01,372.37369744543
06/01/2020 03:16,332.120359272318
06/01/2020 03:31,280.073342209448
06/01/2020 03:46,227.097351177081
06/01/2020 04:01,173.383565599094
06/01/2020 04:16,130.094643784983
06/01/2020 04:31,97.4673617083539
06/01/2020 04:46,64.6574069208089
06/01/2020 05:01,53.7377392018535
06/01/2020 05:16,-1.2357954406448
06/01/2020 05:31,-34.1961151592888
06/01/2020 05:46,-88.9659820459857
06/01/2020 06:01,-110.641545586828
06/01/2020 06:16,-143.030560031832
06/01/2020 06:31,-185.921166973247
06/01/2020 06:46,-228.249834889986
06/01/2020 07:01,-291.25088315551
06/01/2020 07:16,-331.761755954991
06/01/2020 07:31,-339.805680430903
06/01/2020 07:46,-368.418333373224
06/01/2020 08:01,-375.596980805255
06/01/2020 08:16,-392.706804545075
06/01/2020 08:31,-399.122423804616
06/01/2020 08:46,-395.234131120567
06/01/2020 09:01,-381.437317147589
06/01/2020 09:16,-348.280028667052
06/01/2020 09:31,-325.656640462748
06/01/2020 09:46,-303.528342725514
06/01/2020 10:01,-253.018408230542
06/01/2020 10:16,-193.855522027219
06/01/2020 10:31,-135.520250007005
06/01/2020 10:46,-87.2965940075288
06/01/2020 11:01,-29.7929177894112
06/01/2020 11:16,27.663156294977
06/01/2020 11:31,75.7238999333887
06/01/2020 11:46,124.152824564613
06/01/2020 12:01,192.601283932488
06/01/2020 12:16,232.800628060824
06/01/2020 12:31,273.773740072574
06/01/2020 12:46,305.665628917487
06/01/2020 13:01,358.439207459956
06/01/2020 13:16,382.08481843709
06/01/2020 13:31,416.612118211387
06/01/2020 13:46,441.691416837027
06/01/2020 14:01,467.437995892711
06/01/2020 14:16,461.946846079557
06/01/2020 14:31,466.869217746345
06/01/2020 14:46,460.932269122833
06/01/2020 15:01,443.710593870535
06/01/2020 15:16,414.824668712714
06/01/2020 15:31,385.090766448907
06/01/2020 15:46,332.186119519107
06/01/2020 16:01,278.199555080715
06/01/2020 16:16,212.044886593778
06/01/2020 16:31,156.407134506184
06/01/2020 16:46,88.9938334537189
06/01/2020 17:01,21.3069531028836
06/01/2020 17:16,-46.3782081759517
06/01/2020 17:31,-113.786352012421
06/01/2020 17:46,-158.291372827287
06/01/2020 18:01,-213.448094106671
06/01/2020 18:16,-256.765223885557
06/01/2020 18:31,-310.305812219493
06/01/2020 18:46,-362.710636745149
06/01/2020 19:01,-392.258507822933
06/01/2020 19:16,-431.617176412219
06/01/2020 19:31,-469.710365696988
06/01/2020 19:46,-496.010133054977
06/01/2020 20:01,-510.932261612733
06/01/2020 20:16,-525.094197568984
06/01/2020 20:31,-528.459966685557
06/01/2020 20:46,-511.674479985244
06/01/2020 21:01,-495.276736762644
06/01/2020 21:16,-479.259089840794
06/01/2020 21:31,-444.576861514263
06/01/2020 21:46,-401.503661530828
06/01/2020 22:01,-369.013080456338
06/01/2020 22:16,-328.141723960878
06/01/2020 22:31,-279.111646688141
06/01/2020 22:46,-231.16635204399
06/01/2020 23:01,-184.114660604557
06/01/2020 23:16,-119.600140590339
06/01/2020 23:31,-64.7463396685298
06/01/2020 23:46,-19.219044600104
06/02/2020 00:01,35.4098365580186
06/02/2020 00:16,81.1557481261321
06/02/2020 00:31,118.108193680706
06/02/2020 00:46,164.751344462492
06/02/2020 01:01,202.820248303444
06/02/2020 01:16,251.003001163101
06/02/2020 01:31,271.808989980058
06/02/2020 01:46,312.212229278173
06/02/2020 02:01,334.311420987465
06/02/2020 02:16,366.728959458257
06/02/2020 02:31,400.040358096754
06/02/2020 02:46,414.308768552805
06/02/2020 03:01,418.793275098189
06/02/2020 03:16,433.492190010689
06/02/2020 03:31,417.55014236882
06/02/2020 03:46,411.405030444543
06/02/2020 04:01,362.94705888341
06/02/2020 04:16,334.338151167953
06/02/2020 04:31,273.14449494064
06/02/2020 04:46,221.506759875354
06/02/2020 05:01,169.131230264444
06/02/2020 05:16,116.209085531775
06/02/2020 05:31,30.8429635554225
06/02/2020 05:46,-33.2202714178567
06/02/2020 06:01,-86.4224670288335
06/02/2020 06:16,-139.253616526996
06/02/2020 06:31,-180.992048807235
06/02/2020 06:46,-232.635307269417
06/02/2020 07:01,-272.987021912847
06/02/2020 07:16,-322.800026474848
06/02/2020 07:31,-361.168543679003
06/02/2020 07:46,-378.240418046051
06/02/2020 08:01,-394.735632058509
06/02/2020 08:16,-420.504078648655
06/02/2020 08:31,-425.763828140031
06/02/2020 08:46,-440.340430723837
06/02/2020 09:01,-425.631883621245
06/02/2020 09:16,-420.684298898459
06/02/2020 09:31,-387.777648185426
06/02/2020 09:46,-365.025087959876
06/02/2020 10:01,-333.713031672414
06/02/2020 10:16,-294.129809500336
06/02/2020 10:31,-264.49958866793
06/02/2020 10:46,-226.55741700715
06/02/2020 11:01,-180.423386802286
06/02/2020 11:16,-134.991780378271
06/02/2020 11:31,-72.2987210392797
06/02/2020 11:46,-36.6082870962063
06/02/2020 12:01,25.7273014118826
06/02/2020 12:16,79.388656654724
06/02/2020 12:31,124.546852096308
06/02/2020 12:46,188.442405605131
06/02/2020 13:01,244.423345426212
06/02/2020 13:16,301.733174965415
06/02/2020 13:31,341.910951024857
06/02/2020 13:46,383.260148169357
06/02/2020 14:01,445.118585887612
06/02/2020 14:16,479.956841309055
06/02/2020 14:31,506.076126451522
06/02/2020 14:46,543.031217329425
06/02/2020 15:01,550.726362598781
06/02/2020 15:16,558.421507868135
06/02/2020 15:31,545.218809550032
06/02/2020 15:46,541.787556359669
06/02/2020 16:01,505.880591169804
06/02/2020 16:16,457.761901416646
06/02/2020 16:31,408.064227652849
06/02/2020 16:46,346.042957242423
06/02/2020 17:01,282.646914052148
06/02/2020 17:16,229.173856517723
06/02/2020 17:31,152.867103127311
06/02/2020 17:46,98.0337371799566
06/02/2020 18:01,31.8734566490829
06/02/2020 18:16,-34.3309878715193
06/02/2020 18:31,-100.304298011477
06/02/2020 18:46,-154.837932399565
06/02/2020 19:01,-197.893941663001
06/02/2020 19:16,-261.974101415142
06/02/2020 19:31,-314.145558562185
06/02/2020 19:46,-343.898500406761
06/02/2020 20:01,-404.462045709697
06/02/2020 20:16,-432.002374806354
06/02/2020 20:31,-468.858983971442
06/02/2020 20:46,-484.000904625899
06/02/2020 21:01,-518.44948303723
06/02/2020 21:16,-531.560633667695
06/02/2020 21:31,-534.12032712104
06/02/2020 21:46,-536.264237447837
06/02/2020 22:01,-519.085336127852
06/02/2020 22:16,-492.992333035055
06/02/2020 22:31,-476.887445083715
06/02/2020 22:46,-443.010146372417
06/02/2020 23:01,-401.231295329317
06/02/2020 23:16,-360.75870853449
06/02/2020 23:31,-312.657605231244
06/02/2020 23:46,-257.078666411689
06/03/2020 00:01,-211.450752896822
06/03/2020 00:16,-166.6782067019
06/03/2020 00:31,-105.261079866349
06/03/2020 00:46,-35.6962880254571
06/03/2020 01:01,25.0869235608209
06/03/2020 01:16,86.1536241694089
06/03/2020 01:31,147.878525471089
06/03/2020 01:46,201.760186736602
06/03/2020 02:01,247.826934126784
06/03/2020 02:16,313.145949499158
06/03/2020 02:31,371.274283935503
06/03/2020 02:46,412.74468986328
06/03/2020 03:01,436.752237667255
06/03/2020 03:16,471.055190701867
06/03/2020 03:31,487.11301101631
06/03/2020 03:46,493.728501324063
06/03/2020 04:01,500.343991631817
06/03/2020 04:16,506.959481939569
06/03/2020 04:31,503.355465762234
06/03/2020 04:46,458.055462222391
06/03/2020 05:01,411.100002902354
06/03/2020 05:16,362.680267225996
06/03/2020 05:31,302.441648582022
06/03/2020 05:46,230.381884423455
06/03/2020 06:01,167.875778879927
06/03/2020 06:16,104.729029544202
06/03/2020 06:31,20.0030078850608
06/03/2020 06:46,-64.6799367343213
06/03/2020 07:01,-117.277145829875
06/03/2020 07:16,-169.388601158295
06/03/2020 07:31,-220.823123295714
06/03/2020 07:46,-271.389532818262
06/03/2020 08:01,-320.896650302074
06/03/2020 08:16,-359.020457843677
06/03/2020 08:31,-406.05495856311
06/03/2020 08:46,-421.79224252105
06/03/2020 09:01,-446.665109871492
06/03/2020 09:16,-470.48180726618
06/03/2020 09:31,-474.126283348107
06/03/2020 09:46,-477.393212188268
06/03/2020 10:01,-471.006239125991
06/03/2020 10:16,-437.164913752483
06/03/2020 10:31,-413.431795804725
06/03/2020 10:46,-381.429774519338
06/03/2020 11:01,-359.224975463543
06/03/2020 11:16,-320.089241624809
06/03/2020 11:31,-282.015062371798
06/03/2020 11:46,-236.238443899806
06/03/2020 12:01,-174.219996106801
06/03/2020 12:16,-121.742461633913
06/03/2020 12:31,-78.4002535905411
06/03/2020 12:46,-0.967047184649197
06/03/2020 13:01,33.487350113728
06/03/2020 13:16,111.439388955526
06/03/2020 13:31,172.982447533278
06/03/2020 13:46,253.399940339455
06/03/2020 14:01,318.096698807511
06/03/2020 14:16,375.763367055587
06/03/2020 14:31,426.234542761665
06/03/2020 14:46,478.565098966725
06/03/2020 15:01,485.442855837925
06/03/2020 15:16,550.135244574385
06/03/2020 15:31,578.301681044721
06/03/2020 15:46,597.425703256996
06/03/2020 16:01,596.773181323173
06/03/2020 16:16,595.664664343051
06/03/2020 16:31,573.29662391161
06/03/2020 16:46,549.66765881864
06/03/2020 17:01,514.201394321162
06/03/2020 17:16,488.027924886266
06/03/2020 17:31,439.124697989758
06/03/2020 17:46,345.067556736217
06/03/2020 18:01,303.772512974279
06/03/2020 18:16,239.643486844349
06/03/2020 18:31,174.598518551851
06/03/2020 18:46,97.8751520479072
06/03/2020 19:01,20.7969228700803
06/03/2020 19:16,-56.2614573108501
06/03/2020 19:31,-111.028202114564
06/03/2020 19:46,-154.442225683888
06/03/2020 20:01,-197.386076351989
06/03/2020 20:16,-261.297998211128
06/03/2020 20:31,-313.329257113998
06/03/2020 20:46,-374.773087302729
06/03/2020 21:01,-424.05075992888
06/03/2020 21:16,-451.039919260801
06/03/2020 21:31,-477.018791698691
06/03/2020 21:46,-512.010606185812
06/03/2020 22:01,-545.431054290221
06/03/2020 22:16,-557.580350147378
06/03/2020 22:31,-559.218973771165
06/03/2020 22:46,-550.920749945192
06/03/2020 23:01,-533.264601571026
06/03/2020 23:16,-497.578587479429
06/03/2020 23:31,-463.086392528767
06/03/2020 23:46,-429.719192126452
06/04/2020 00:01,-379.604875700111
06/04/2020 00:16,-339.856794681
06/04/2020 00:31,-274.977700133909
06/04/2020 00:46,-229.056071811777
06/04/2020 01:01,-166.726925334613
06/04/2020 01:16,-105.291955086168
06/04/2020 01:31,-44.3764493956592
06/04/2020 01:46,16.3943034076945
06/04/2020 02:01,77.3950149946746
06/04/2020 02:16,121.431624482897
06/04/2020 02:31,183.756957657016
06/04/2020 02:46,220.532629056617
06/04/2020 03:01,285.16170898008
06/04/2020 03:16,342.487949372178
06/04/2020 03:31,401.647793161412
06/04/2020 03:46,434.720410242311
06/04/2020 04:01,459.369747886486
06/04/2020 04:16,494.43684559257
06/04/2020 04:31,540.530641945959
06/04/2020 04:46,548.50844625064
06/04/2020 05:01,566.588500327102
06/04/2020 05:16,554.364067635202
06/04/2020 05:31,510.222453373494
06/04/2020 05:46,474.693321937392
06/04/2020 06:01,427.243058662286
06/04/2020 06:16,378.290283146079
06/04/2020 06:31,306.63891190008
06/04/2020 06:46,222.837853042432
06/04/2020 07:01,137.917500327423
06/04/2020 07:16,63.0965913622246
06/04/2020 07:31,-22.6275153710001
06/04/2020 07:46,-86.7326517870249
06/04/2020 08:01,-171.606459769257
06/04/2020 08:16,-223.729227832603
06/04/2020 08:31,-274.983883281077
06/04/2020 08:46,-325.179246690815
06/04/2020 09:01,-374.124138637944
06/04/2020 09:16,-401.31581967767
06/04/2020 09:31,-437.632601361956
06/04/2020 09:46,-462.678518211372
06/04/2020 10:01,-476.859157116517
06/04/2020 10:16,-480.636184265661
06/04/2020 10:31,-484.035664173035
06/04/2020 10:46,-487.049949661691
06/04/2020 11:01,-461.857623926566
06/04/2020 11:16,-437.405098321064
06/04/2020 11:31,-413.661784137367
06/04/2020 11:46,-381.644468498071
06/04/2020 12:01,-332.831604714035
06/04/2020 12:16,-302.970536012987
06/04/2020 12:31,-256.410783408627
06/04/2020 12:46,-202.210055512924
06/04/2020 13:01,-131.640331858963
06/04/2020 13:16,-79.1667790050594
06/04/2020 13:31,-18.3413499150231
06/04/2020 13:46,51.2103805699288
06/04/2020 14:01,112.523480364053
06/04/2020 14:16,165.825102229008
06/04/2020 14:31,237.912227769915
06/04/2020 14:46,293.76909368772
06/04/2020 15:01,342.101638454471
06/04/2020 15:16,391.949440757246
06/04/2020 15:31,443.50368001991
06/04/2020 15:46,487.426824166155
06/04/2020 16:01,532.980220014745
06/04/2020 16:16,560.611927122248
06/04/2020 16:31,579.152787850979
06/04/2020 16:46,588.009157969455
06/04/2020 17:01,596.865528087929
06/04/2020 17:16,584.859741444731
06/04/2020 17:31,561.434414558554
06/04/2020 17:46,526.118258029186
06/04/2020 18:01,489.314597100632
06/04/2020 18:16,418.537237025441
06/04/2020 18:31,367.660494999629
06/04/2020 18:46,326.548410460602
06/04/2020 19:01,262.454498132461
06/04/2020 19:16,186.276887214278
06/04/2020 19:31,120.399809193712
06/04/2020 19:46,65.1976892295519
06/04/2020 20:01,-1.2446773126492
06/04/2020 20:16,-67.5935586593935
06/04/2020 20:31,-122.574137905838
06/04/2020 20:46,-177.068963385147
06/04/2020 21:01,-263.510699606089
06/04/2020 21:16,-316.000789126245
06/04/2020 21:31,-367.316878953343
06/04/2020 21:46,-417.267789663515
06/04/2020 22:01,-476.103616449664
06/04/2020 22:16,-501.877991144764
06/04/2020 22:31,-536.695896596908
06/04/2020 22:46,-559.865676484414
06/04/2020 23:01,-581.749871107524
06/04/2020 23:16,-573.158218986285
06/04/2020 23:31,-574.130965191011
06/04/2020 23:46,-565.240786656535
06/05/2020 00:01,-537.818291272598
06/05/2020 00:16,-502.119245374075
06/05/2020 00:31,-467.636960147353
06/05/2020 00:46,-425.395869891983
06/05/2020 01:01,-375.740384082926
06/05/2020 01:16,-327.628511519741
06/05/2020 01:31,-263.529715534034
06/05/2020 01:46,-209.545371140048
06/05/2020 02:01,-139.365366998778
06/05/2020 02:16,-78.6093059763189
06/05/2020 02:31,-18.2121187957472
06/05/2020 02:46,42.2009062137188
06/05/2020 03:01,94.3118605697344
06/05/2020 03:16,147.017575656219
06/05/2020 03:31,218.248790402197
06/05/2020 03:46,255.461753899203
06/05/2020 04:01,302.615230403941
06/05/2020 04:16,342.005060725045
06/05/2020 04:31,391.840117732895
06/05/2020 04:46,434.003294680566
06/05/2020 05:01,468.130362645219
06/05/2020 05:16,503.426589147946
06/05/2020 05:31,539.960798781339
06/05/2020 05:46,547.93860308602
06/05/2020 06:01,555.9164073907
06/05/2020 06:16,553.664508974353
06/05/2020 06:31,540.635146667222
06/05/2020 06:46,484.918499564451
06/05/2020 07:01,437.692266968015
06/05/2020 07:16,357.035571300731
06/05/2020 07:31,285.134965298212
06/05/2020 07:46,190.513395059037
06/05/2020 08:01,105.56076411322
06/05/2020 08:16,20.161790882066
06/05/2020 08:31,-75.8418537038884
06/05/2020 08:46,-118.183582976563
06/05/2020 09:01,-191.799557930853
06/05/2020 09:16,-264.325079114585
06/05/2020 09:31,-293.895634760248
06/05/2020 09:46,-343.381786748177
06/05/2020 10:01,-371.178454303327
06/05/2020 10:16,-418.273845926398
06/05/2020 10:31,-453.794748183392
06/05/2020 10:46,-468.268815383802
06/05/2020 11:01,-520.729702611676
06/05/2020 11:16,-513.554210787061
06/05/2020 11:31,-496.977460411514
06/05/2020 11:46,-499.338613776032
06/05/2020 12:01,-483.0295145939
06/05/2020 12:16,-458.104553540191
06/05/2020 12:31,-407.222110823393
06/05/2020 12:46,-357.997989006786
06/05/2020 13:01,-310.241008666503
06/05/2020 13:16,-272.439865236878
06/05/2020 13:31,-218.299741732812
06/05/2020 13:46,-173.809854573215
06/05/2020 14:01,-130.022391194469
06/05/2020 14:16,-61.0659649149712
06/05/2020 14:31,-0.96504160064909
06/05/2020 14:46,50.6400825773693
06/05/2020 15:01,93.951069790892
06/05/2020 15:16,146.457958276554
06/05/2020 15:31,226.226300577579
06/05/2020 15:46,290.164299004131
06/05/2020 16:01,337.948796089127
06/05/2020 16:16,396.389805244617
06/05/2020 16:31,401.312176911404
06/05/2020 16:46,443.747816658461
06/05/2020 17:01,516.308076484937
06/05/2020 17:16,562.791019327018
06/05/2020 17:31,611.118334826175
06/05/2020 17:46,621.217499681285
06/05/2020 18:01,621.120099582173
06/05/2020 18:16,610.206999707503
06/05/2020 18:31,598.387007858204
06/05/2020 18:46,606.945424587443
06/05/2020 19:01,561.666070482464
06/05/2020 19:16,460.167007952374
06/05/2020 19:31,399.268439994294
06/05/2020 19:46,314.81252994051
06/05/2020 20:01,239.755072415683
06/05/2020 20:16,152.619300930787
06/05/2020 20:31,86.8424957466352
06/05/2020 20:46,20.7921112641127
06/05/2020 21:01,-45.2565541464121
06/05/2020 21:16,-111.028202114567
06/05/2020 21:31,-165.347429035917
06/05/2020 21:46,-229.86433741048
06/05/2020 22:01,-282.57195648035
06/05/2020 22:16,-344.880777200967
06/05/2020 22:31,-384.526086444563
06/05/2020 22:46,-423.028271214918
06/05/2020 23:01,-470.583896466257
06/05/2020 23:16,-506.175026326829
06/05/2020 23:31,-540.225378512513
06/05/2020 23:46,-562.72956749296
06/06/2020 00:01,-564.459957240202
06/06/2020 00:16,-565.751622330044
06/06/2020 00:31,-566.596915585523
06/06/2020 00:46,-548.420186154438
06/06/2020 01:01,-539.828534033198
06/06/2020 01:16,-495.222460514815
06/06/2020 01:31,-443.329444391992
06/06/2020 01:46,-393.247692708455
06/06/2020 02:01,-336.067915297362
06/06/2020 02:16,-280.54164718049
06/06/2020 02:31,-217.78763783983
06/06/2020 02:46,-121.886354985068
06/06/2020 03:01,-61.3016539385979
06/06/2020 03:16,16.2788248644187
06/06/2020 03:31,59.522133533349
06/06/2020 03:46,94.3951199802365
06/06/2020 04:01,138.392920559685
06/06/2020 04:16,183.064789210136
06/06/2020 04:31,219.707909542521
06/06/2020 04:46,248.182369824671
06/06/2020 05:01,268.2666884369
06/06/2020 05:16,288.819460878352
06/06/2020 05:31,319.104296514774
06/06/2020 05:46,368.904526232835
06/06/2020 06:01,429.776764635928
06/06/2020 06:16,463.980590882128
06/06/2020 06:31,499.330634135539
06/06/2020 06:46,525.994844876776
06/06/2020 07:01,533.412429228776
06/06/2020 07:16,520.492962969997
06/06/2020 07:31,506.788959567864
06/06/2020 07:46,471.535126502135
06/06/2020 08:01,403.46996518689
06/06/2020 08:16,322.908444238049
06/06/2020 08:31,240.615855275468
06/06/2020 08:46,146.495046645333
06/06/2020 09:01,51.6197461046825
06/06/2020 09:16,-22.2990529428442
06/06/2020 09:31,-85.4712337703863
06/06/2020 09:46,-148.182864908644
06/06/2020 10:01,-230.944332979376
06/06/2020 10:16,-281.298884094177
06/06/2020 10:31,-330.555907285466
06/06/2020 10:46,-368.416875239623
06/06/2020 11:01,-405.134718720542
06/06/2020 11:16,-430.709150315833
06/06/2020 11:31,-455.273295017101
06/06/2020 11:46,-488.378805855385
06/06/2020 12:01,-500.962587787974
06/06/2020 12:16,-494.055033668777
06/06/2020 12:31,-477.929753245559
06/06/2020 12:46,-462.192216300048
06/06/2020 13:01,-428.878546136417
06/06/2020 13:16,-405.497198328578
06/06/2020 13:31,-365.246093153438
06/06/2020 13:46,-317.511767832019
06/06/2020 14:01,-271.09164044783
06/06/2020 14:16,-225.794531577001
06/06/2020 14:31,-172.887036122648
06/06/2020 14:46,-137.845723135711
06/06/2020 15:01,-86.2564072375715
06/06/2020 15:16,-52.0438544817459
06/06/2020 15:31,7.55971581851854
06/06/2020 15:46,75.8997837496376
06/06/2020 16:01,127.708803097434
06/06/2020 16:16,171.613691505426
06/06/2020 16:31,233.868481014953
06/06/2020 16:46,288.822980052098
06/06/2020 17:01,354.364880055145
06/06/2020 17:16,413.050025849185
06/06/2020 17:31,483.204547017905
06/06/2020 17:46,528.015880189884
06/06/2020 18:01,545.856036209765
06/06/2020 18:16,573.874627258976
06/06/2020 18:31,602.820502754694
06/06/2020 18:46,602.547504097621
06/06/2020 19:01,591.611749204088
