Date_Time,Date,Time,Temp,SpCond,Sal,Raw Depth,Depth Corrected BIN,pH,Turbid+,Fluorescent Chl,Chl Corrected,ODOsat,ODO
6/22/2020 14:01,6/22/2020,2:01:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.75,24.833143,15.04,-0.024,0,NaN,14.8,15.8,23.86646,131,9.31
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.66,25.497333,15.48,0.105,0.1,NaN,15.7,21.2,30.86864,130.5,9.27
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.52,25.580952,15.53,0.206,0.2,NaN,16.6,24.7,35.40709,128.4,9.14
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.41,25.635,15.57,0.299,0.3,NaN,17.2,26.7,38.00049,124.9,8.9
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.27,25.711,15.62,0.399,0.4,NaN,18.1,27.1,38.51917,121.6,8.69
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.14,25.807727,15.69,0.485,0.5,NaN,18.8,26.4,37.61148,118.9,8.51
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.1,25.834545,15.71,0.612,0.6,NaN,19.1,25.8,36.83346,117.4,8.41
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.07,25.909167,15.76,0.703,0.7,NaN,18.8,24.8,35.53676,116.9,8.37
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.03,25.978462,15.81,0.806,0.8,NaN,18.8,23.5,33.85105,116.7,8.36
6/24/2020 13:16,6/24/2020,1:16:03 PM,28.01,26.013333,15.83,0.906,0.9,NaN,18.4,22.5,32.55435,117,8.38
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.95,26.054211,15.86,1.008,1,NaN,18.1,21.6,31.38732,116.4,8.35
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.9,26.045882,15.85,1.103,1.1,NaN,18.4,21.3,30.99831,115.1,8.26
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.85,26.042143,15.85,1.2,1.2,NaN,19.4,20.7,30.22029,114.8,8.25
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.78,26.033333,15.85,1.297,1.3,NaN,20.5,20.3,29.70161,113.4,8.16
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.69,26.01875,15.84,1.405,1.4,NaN,20.9,20.6,30.09062,111.7,8.05
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.66,25.985,15.82,1.518,1.5,NaN,21.2,20.2,29.57194,109.7,7.91
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.59,25.952222,15.8,1.603,1.6,NaN,22.2,20.1,29.44227,107.7,7.77
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.51,25.945714,15.8,1.708,1.7,NaN,23.7,19.7,28.92359,105.5,7.63
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.48,25.96875,15.81,1.814,1.8,NaN,25.7,19.3,28.40491,103.6,7.49
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.51,25.992222,15.83,1.904,1.9,NaN,27.5,19.1,28.14557,101.9,7.37
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.51,25.99,15.83,2.002,2,NaN,28.1,19.1,28.14557,100.6,7.27
6/24/2020 13:16,6/24/2020,1:16:03 PM,27.49,25.988889,15.82,2.109,2.1,NaN,28.8,18.5,27.36755,99.6,7.2
6/24/2020 13:16,6/24/2020,1:16:03 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/24/2020 13:16,6/24/2020,1:16:03 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/24/2020 13:16,6/24/2020,1:16:03 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/26/2020 14:12,6/26/2020,2:12:49 PM,28.48,25.1,15.21,0.074,0,NaN,15.5,8.4,14.27088,86.9,6.2
6/26/2020 14:12,6/26/2020,2:12:49 PM,28.29,25.113846,15.23,0.185,0.1,NaN,16.3,8.8,14.78956,86.9,6.22
6/26/2020 14:12,6/26/2020,2:12:49 PM,28.09,25.12625,15.24,0.271,0.2,NaN,17.2,9.4,15.56758,86.8,6.23
6/26/2020 14:12,6/26/2020,2:12:49 PM,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.92,25.14,15.25,0.51,0.4,NaN,18,9.8,16.08626,86.5,6.23
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.65,25.236,15.32,0.576,0.5,NaN,19.1,10.9,17.51263,85.6,6.19
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.44,25.338,15.39,0.686,0.6,NaN,20.9,11.8,18.67966,84.4,6.12
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.39,25.384,15.42,0.784,0.7,NaN,21.7,11.3,18.03131,83.3,6.05
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.38,25.434545,15.46,0.886,0.8,NaN,21.9,10.8,17.38296,82.4,5.98
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.39,25.505,15.5,0.983,0.9,NaN,21.7,10.3,16.73461,81.8,5.94
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.41,25.565,15.54,1.083,1,NaN,21.6,9.8,16.08626,81.5,5.91
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.44,25.625714,15.58,1.186,1.1,NaN,21.7,9.4,15.56758,81.3,5.9
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.46,25.657143,15.6,1.286,1.2,NaN,21.6,9.3,15.43791,81.4,5.9
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.47,25.66,15.6,1.386,1.3,NaN,21.3,9.3,15.43791,81.6,5.91
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.49,25.6775,15.62,1.485,1.4,NaN,21.2,9.1,15.17857,81.5,5.9
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.51,25.693333,15.63,1.585,1.5,NaN,20.9,8.9,14.91923,81.5,5.9
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.53,25.738,15.66,1.682,1.6,NaN,20.8,8.5,14.40055,81.8,5.92
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.54,25.827143,15.71,1.781,1.7,NaN,20.5,8.4,14.27088,82,5.93
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.55,25.8775,15.75,1.881,1.8,NaN,22.5,8.3,14.14121,82,5.93
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.55,25.925,15.78,1.989,1.9,NaN,26.4,8.1,13.88187,81.6,5.9
6/26/2020 14:12,6/26/2020,2:12:49 PM,27.54,25.953333,15.8,2.088,2,NaN,31.4,7.9,13.62253,81.1,5.86
6/26/2020 14:12,6/26/2020,2:12:49 PM,NaN,NaN,NaN,NaN,2.1,NaN,NaN,NaN,NaN,NaN,NaN
6/26/2020 14:12,6/26/2020,2:12:49 PM,NaN,NaN,NaN,NaN,2.2,NaN,NaN,NaN,NaN,NaN,NaN
6/26/2020 14:12,6/26/2020,2:12:49 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/26/2020 14:12,6/26/2020,2:12:49 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/29/2020 14:50,6/29/2020,2:50:32 PM,30.78,26.0692,15.82,0.059,0,7.74,14,18.7,27.62689,116.4,7.96
6/29/2020 14:50,6/29/2020,2:50:32 PM,30.42,26.186667,15.9,0.165,0.1,7.72,14.5,18.3,27.10821,113.7,7.82
6/29/2020 14:50,6/29/2020,2:50:32 PM,30.24,26.226667,15.93,0.265,0.2,7.7,14.8,17.5,26.07085,111.4,7.69
6/29/2020 14:50,6/29/2020,2:50:32 PM,30.18,26.22,15.93,0.367,0.3,7.69,15,16.7,25.03349,110.7,7.64
6/29/2020 14:50,6/29/2020,2:50:32 PM,30.12,26.245,15.95,0.461,0.4,7.69,15.1,15.7,23.73679,110.1,7.61
6/29/2020 14:50,6/29/2020,2:50:32 PM,30.07,26.266,15.96,0.567,0.5,7.68,15.7,14.7,22.44009,109.2,7.55
6/29/2020 14:50,6/29/2020,2:50:32 PM,30.01,26.297143,15.98,0.676,0.6,7.68,16.3,14.6,22.31042,108.2,7.49
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.94,26.31,15.99,0.768,0.7,7.67,16.8,14,21.5324,107,7.41
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.89,26.314091,16,0.868,0.8,7.66,17.5,14.3,21.92141,105.7,7.33
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.87,26.308,15.99,0.963,0.9,7.66,18.1,13.8,21.27306,104.4,7.24
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.88,26.3,15.99,1.066,1,7.65,18.2,13.9,21.40273,103.3,7.17
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.85,26.31,15.99,1.159,1.1,7.64,17.9,13.9,21.40273,103.1,7.15
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.82,26.306364,15.99,1.274,1.2,7.64,17.7,13.7,21.14339,102.9,7.14
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.72,26.32375,16.01,1.364,1.3,7.63,18.1,13.4,20.75438,102.4,7.12
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.66,26.330909,16.01,1.466,1.4,7.62,18.6,13.3,20.62471,101.3,7.06
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.65,26.328889,16.01,1.567,1.5,7.61,20.2,12.7,19.84669,100.5,7
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.64,26.315,16,1.665,1.6,7.6,20.9,12.9,20.10603,99.9,6.96
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.61,26.31,16,1.767,1.7,7.6,23.1,12.7,19.84669,99.2,6.91
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.6,26.308333,16,1.856,1.8,7.59,23.7,12.9,20.10603,98.5,6.86
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.59,26.3,16,1.962,1.9,7.59,24.1,13,20.2357,97.6,6.8
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.59,26.304,16,2.071,2,7.58,23.8,13.4,20.75438,97.1,6.77
6/29/2020 14:50,6/29/2020,2:50:32 PM,29.58,26.301053,15.99,2.187,2.1,7.58,24.7,13.3,20.62471,96.3,6.71
6/29/2020 14:50,6/29/2020,2:50:32 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/29/2020 14:50,6/29/2020,2:50:32 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6/29/2020 14:50,6/29/2020,2:50:32 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,31.04,25931.96552,15.72,0.004,0,7.8,7.9,18.3,27.10821,123.8,8.44
7/1/2020 14:20,7/1/2020,2:20:28 PM,31.07,25943.09091,15.72,0.151,0.1,7.81,10.3,21,30.6093,125.7,8.56
7/1/2020 14:20,7/1/2020,2:20:28 PM,31.02,25963.47059,15.74,0.233,0.2,7.81,11,20.9,30.47963,125.4,8.55
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.97,25985.28571,15.76,0.344,0.3,7.81,10.8,21.4,31.12798,125.2,8.54
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.96,25999.28571,15.76,0.443,0.4,7.81,10.5,21.4,31.12798,125.2,8.54
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.95,26015.1,15.78,0.546,0.5,7.81,10.6,21.6,31.38732,125.3,8.55
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.94,26043.6875,15.79,0.653,0.6,7.81,11,21.5,31.25765,125.2,8.54
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.92,26069.57143,15.81,0.739,0.7,7.8,11.1,21.2,30.86864,124.3,8.49
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.88,26097.22222,15.83,0.846,0.8,7.8,11.3,19.4,28.53458,123.4,8.42
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.83,26108.85714,15.84,0.932,0.9,7.79,11.7,18.3,27.10821,122.7,8.39
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.77,26120.16667,15.85,1.041,1,7.76,13.6,17.8,26.45986,121.1,8.29
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.66,26153.125,15.87,1.139,1.1,7.74,17.1,18.2,26.97854,119,8.16
7/1/2020 14:20,7/1/2020,2:20:28 PM,30.38,26266.14286,15.95,1.236,1.2,7.71,23.4,19.3,28.40491,115.4,7.94
7/1/2020 14:20,7/1/2020,2:20:28 PM,29.97,26445,16.08,1.342,1.3,7.59,33.9,19.9,29.18293,104,7.2
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/1/2020 14:20,7/1/2020,2:20:28 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.99,25909.2,15.7,0.023,0,7.6,17.8,13.2,20.49504,107.3,7.32
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.98,25869.85714,15.68,0.147,0.1,7.6,18,15.1,22.95877,106.3,7.25
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.95,25848.33333,15.66,0.258,0.2,7.6,18.1,16.4,24.64448,105.7,7.22
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.92,25843.5,15.66,0.365,0.3,7.6,18,17.2,25.68184,105.4,7.2
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.9,25826.4,15.65,0.457,0.4,7.61,18.3,18,26.7192,105,7.18
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.89,25839.375,15.66,0.553,0.5,7.61,18.2,18.2,26.97854,104.9,7.17
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.89,25834.85714,15.66,0.663,0.6,7.61,18.2,18.2,26.97854,104.8,7.16
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.89,25825.71429,15.65,0.76,0.7,7.61,18.1,18.2,26.97854,104.6,7.15
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.91,25843,15.66,0.85,0.8,7.61,18,18.5,27.36755,104.5,7.14
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.92,25834.5,15.66,0.96,0.9,7.61,18.5,18.4,27.23788,104.4,7.14
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.89,25814.8,15.64,1.056,1,7.61,18.8,18.1,26.84887,104.3,7.13
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.87,25803.14286,15.64,1.151,1.1,7.61,19,17.6,26.20052,104.2,7.12
7/3/2020 13:40,7/3/2020,1:40:19 PM,30.85,25793.88889,15.63,1.257,1.2,7.61,19.4,17.5,26.07085,104.1,7.12
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/3/2020 13:40,7/3/2020,1:40:19 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.27,26.62,16.17,0.138,0,7.83,12.1,10.6,17.12362,125.2,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.26,26.62,16.17,0.239,0.1,7.84,12.4,11.2,17.90164,125.4,8.5
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.26,26.62,16.17,0.353,0.2,7.84,12.1,12.6,19.71702,125.3,8.49
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.26,26.62,16.17,0.439,0.3,7.83,12.1,13.6,21.01372,125.2,8.49
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.25,26.62,16.17,0.553,0.4,7.83,12.2,14.2,21.79174,125,8.47
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.24,26.62,16.17,0.634,0.5,7.83,12.2,14.9,22.69943,125.1,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.24,26.62,16.17,0.742,0.6,7.84,12.3,15.3,23.21811,125.2,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.25,26.62,16.17,0.837,0.7,7.84,12.4,15.6,23.60712,125.2,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.25,26.62,16.17,0.942,0.8,7.84,12.5,15.5,23.47745,125.1,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.23,26.62,16.17,1.049,0.9,7.83,12.6,15.5,23.47745,125.1,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.22,26.63,16.18,1.138,1,7.83,12.9,15.4,23.34778,125.1,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.21,26.634,16.18,1.243,1.1,7.83,13.5,15.1,22.95877,125,8.48
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.19,26.64,16.19,1.342,1.2,7.83,13.4,14.9,22.69943,124.8,8.46
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.18,26.65,16.19,1.428,1.3,7.83,13.4,15,22.8291,124.6,8.45
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.17,26.65,16.19,1.546,1.4,7.83,13.1,15,22.8291,124.3,8.43
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.16,26.65,16.2,1.643,1.5,7.82,12.8,14.7,22.44009,124.1,8.42
7/6/2020 14:23,7/6/2020,2:23:39 PM,31.16,26.65,16.2,1.741,1.6,7.82,13,14.7,22.44009,124,8.41
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/6/2020 14:23,7/6/2020,2:23:39 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.45,27.442857,16.74,0.124,0,7.78,9.3,13.9,21.40273,107.7,7.37
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.47,27.457917,16.75,0.226,0.1,7.79,12.3,15.5,23.47745,108.5,7.42
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.45,27.4724,16.76,0.325,0.2,7.79,13.2,16.3,24.51481,108.6,7.43
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.47,27.48,16.76,0.43,0.3,7.78,13.6,16.3,24.51481,108.3,7.41
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.47,27.478571,16.76,0.53,0.4,7.78,13.6,15.7,23.73679,108.6,7.42
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.47,27.476923,16.76,0.625,0.5,7.79,13.5,15.4,23.34778,108.8,7.44
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.45,27.48,16.76,0.728,0.6,7.79,13.7,15.3,23.21811,108.8,7.45
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.46,27.48,16.76,0.822,0.7,7.79,13.7,15.5,23.47745,108.9,7.45
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.44,27.48,16.76,0.915,0.8,7.79,13.7,15.5,23.47745,109,7.46
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.46,27.48,16.77,1.029,0.9,7.79,13.7,15.6,23.60712,108.8,7.44
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.49,27.48,16.76,1.128,1,7.79,13.6,16,24.1258,109,7.45
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.45,27.480714,16.77,1.23,1.1,7.79,13.7,15.7,23.73679,109.1,7.46
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.37,27.4975,16.78,1.322,1.2,7.77,14.2,15.3,23.21811,108.2,7.41
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.29,27.514545,16.79,1.422,1.3,7.76,14.7,14.9,22.69943,107,7.34
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.26,27.521818,16.8,1.522,1.4,7.73,15.5,15,22.8291,105.1,7.21
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.3,27.51,16.79,1.62,1.5,7.73,15.6,15,22.8291,104.1,7.15
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.25,27.515,16.79,1.718,1.6,7.73,16.2,14.9,22.69943,103.7,7.12
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.18,27.526667,16.8,1.824,1.7,7.72,16.6,14.7,22.44009,103,7.08
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.15,27.526667,16.8,1.926,1.8,7.71,17,14.7,22.44009,102.2,7.03
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.1,27.54,16.81,2.031,1.9,7.7,18.5,14.1,21.66207,101.2,6.96
7/8/2020 14:57,7/8/2020,2:57:30 PM,30.01,27.556852,16.83,2.15,2,7.67,21.5,13.4,20.75438,96.3,6.63
7/8/2020 14:57,7/8/2020,2:57:30 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/8/2020 14:57,7/8/2020,2:57:30 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/8/2020 14:57,7/8/2020,2:57:30 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/8/2020 14:57,7/8/2020,2:57:30 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/10/2020 13:59,7/10/2020,1:59:50 PM,30.29,28.646316,17.55,0.016,0,6.82,12.1,24,34.4994,112.3,7.67
7/10/2020 13:59,7/10/2020,1:59:50 PM,30.23,28.6325,17.54,0.134,0.1,6.78,12.8,19,28.0159,111.7,7.64
7/10/2020 13:59,7/10/2020,1:59:50 PM,30.15,28.644,17.55,0.241,0.2,6.74,13.8,19.1,28.14557,110.4,7.56
7/10/2020 13:59,7/10/2020,1:59:50 PM,30.09,28.65,17.56,0.309,0.3,6.73,14.3,19.1,28.14557,109.4,7.5
7/10/2020 13:59,7/10/2020,1:59:50 PM,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN
7/10/2020 13:59,7/10/2020,1:59:50 PM,30.06,28.665,17.57,0.533,0.5,6.72,14.4,18.9,27.88623,108.6,7.44
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.99,28.686667,17.59,0.632,0.6,6.69,15.4,18.5,27.36755,106.8,7.33
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.91,28.717143,17.61,0.729,0.7,6.66,16.2,17.8,26.45986,104.9,7.21
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.82,28.74875,17.63,0.836,0.8,6.61,18.9,17.5,26.07085,101.6,6.99
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.73,28.76125,17.64,0.939,0.9,6.59,20.2,17.1,25.55217,98.8,6.81
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.68,28.77625,17.65,1.034,1,6.58,20.4,16.8,25.16316,97.1,6.7
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.66,28.79,17.66,1.135,1.1,6.57,21.1,16.6,24.90382,95.7,6.6
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.63,28.785714,17.66,1.235,1.2,6.54,21.9,16.6,24.90382,93.9,6.48
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.58,28.78,17.66,1.333,1.3,6.52,22.7,16.2,24.38514,92.4,6.39
7/10/2020 13:59,7/10/2020,1:59:50 PM,NaN,NaN,NaN,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.55,28.78,17.66,1.565,1.5,6.52,22.8,16.1,24.25547,91.8,6.34
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.53,28.788182,17.66,1.63,1.6,6.53,22.5,16,24.1258,91.2,6.3
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.53,28.825,17.69,1.734,1.7,6.55,21.8,16,24.1258,91.5,6.33
